Column1,Column2,Column3,Column4,Column5,Column6,Column7
Time (s), X (m/s2), Y (m/s2), Z (m/s2), R (m/s2), Theta (deg), Phi (deg)
8745.0361328,1.333611,6.421445,6.639324,9.332422,44.648975,78.267548
8745.0390625,1.347977,6.397502,6.689604,9.353923,44.343227,78.101616
8745.0410156,1.324034,6.392714,6.713547,9.364377,44.198898,78.298569
8745.0419922,1.283331,6.428628,6.866780,9.493517,43.671341,78.710587
8745.0439453,1.276148,6.428628,6.924243,9.534200,43.426800,78.772163
8745.0468750,1.271360,6.428628,6.967340,9.564906,43.245281,78.813232
8745.0488281,1.240234,6.390319,7.055928,9.600025,42.693584,79.016571
8745.0507813,1.235446,6.337646,7.132545,9.621084,42.153870,78.969231
8745.0527344,1.240234,6.289760,7.173247,9.620538,41.787785,78.845337
8745.0546875,1.230657,6.217932,7.221133,9.608432,41.275936,78.804665
8745.0566406,1.235446,6.136526,7.278595,9.600063,40.695808,78.617004
8745.0585938,1.213897,6.124555,7.304933,9.609671,40.521278,78.789169
8745.0605469,1.182772,6.110189,7.312115,9.602103,40.402344,79.044540
8745.0625000,1.163618,6.160469,7.331269,9.646393,40.535702,79.303726
8745.0644531,1.142069,6.208354,7.352818,9.690817,40.646687,79.576584
8745.0664063,1.216292,6.318491,7.369578,9.783321,41.124718,79.104004
8745.0683594,1.264177,6.385531,7.369578,9.832793,41.453800,78.801659
8745.0703125,1.450930,6.474119,7.391126,9.932178,41.913033,77.368034
8745.0722656,1.673598,6.533976,7.427041,10.032682,42.244335,75.633255
8745.0742188,1.805283,6.574678,7.427041,10.081983,42.551929,74.646057
8745.0761719,2.063865,6.617775,7.422252,10.155999,43.044453,72.679031
8745.0781250,2.291321,6.653690,7.429435,10.233193,43.446793,70.997910
8745.0810547,2.384698,6.665661,7.434223,10.265743,43.599510,70.314888
8745.0830078,2.490046,6.701575,7.400703,10.289890,44.009811,69.616882
8745.0849609,2.552297,6.763826,7.381549,10.332029,44.403194,69.326248
8745.0859375,2.547508,6.766221,7.374366,10.327285,44.433266,69.368446
8745.0888672,2.521171,6.790164,7.324087,10.300722,44.681499,69.630157
8745.0908203,2.415823,6.840443,7.280990,10.278165,44.895611,70.548431
8745.0927734,2.355966,6.850020,7.216344,10.224919,45.108982,71.020081
8745.0947266,2.200339,6.852415,7.156487,10.149502,45.161789,72.197960
8745.0966797,2.054288,6.861991,7.065505,10.061232,45.392159,73.333778
8745.0986328,1.987248,6.873963,7.058322,10.050892,45.391533,73.875534
8745.1005859,1.845986,6.857203,6.998465,9.970326,45.417995,74.932945
8745.1025391,1.704724,6.854809,6.936214,9.899776,45.521343,76.034409
8745.1044922,1.632895,6.840443,6.907483,9.857552,45.514397,76.574066
8745.1064453,1.489239,6.763826,6.838049,9.732734,45.365429,77.582909
8747.0205078,0.560260,5.439792,7.441406,9.234704,36.311558,84.119675
8747.0234375,0.586597,5.456553,7.565908,9.346712,35.955551,83.864082
8747.0244141,0.658426,5.468524,7.702382,9.469158,35.568779,83.134476
8747.0263672,0.679974,5.461341,7.795759,9.542665,35.220638,82.902809
8747.0292969,0.790111,5.461341,7.968146,9.692362,34.703854,81.767944
8747.0312500,0.897853,5.454158,8.166871,9.861630,34.091232,80.651917
8747.0332031,0.960104,5.454158,8.243488,9.930999,33.893406,80.016411
8747.0341797,1.082212,5.432610,8.411087,10.071287,33.368004,78.733780
8747.0371094,1.230657,5.420638,8.537984,10.187984,33.065800,77.208862
8747.0390625,1.302485,5.408667,8.602630,10.244773,32.890579,76.460152
8747.0410156,1.412622,5.375147,8.719949,10.340465,32.511448,75.275284
8747.0429688,1.477268,5.367964,8.786988,10.402332,32.358772,74.613060
8747.0449219,1.599376,5.358387,8.904308,10.514610,32.129200,73.380646
8747.0468750,1.721484,5.341627,9.004868,10.610566,31.932714,72.137062
8747.0488281,1.769369,5.348810,9.081485,10.687085,31.814146,71.695953
8747.0507813,1.860352,5.341627,9.165284,10.770159,31.680626,70.798088
8747.0527344,1.960911,5.324867,9.222747,10.828593,31.602598,69.783501
8747.0546875,1.987248,5.329656,9.203592,10.819449,31.717281,69.551216
8747.0566406,2.015979,5.351204,9.215564,10.845560,31.820028,69.356918
8747.0585938,2.071048,5.346416,9.256267,10.888153,31.774977,68.825066
8747.0605469,2.092596,5.339233,9.282603,10.911145,31.707199,68.598381
8747.0625000,2.116539,5.339233,9.311335,10.940206,31.667234,68.376007
8747.0654297,2.133299,5.336839,9.308941,10.940256,31.691536,68.211884
8747.0664063,2.130905,5.324867,9.304152,10.929876,31.651169,68.189705
8747.0683594,2.106962,5.344021,9.308941,10.938658,31.677973,68.482407
8747.0703125,2.102173,5.322473,9.294575,10.914989,31.620178,68.447876
8747.0732422,2.104568,5.334444,9.282603,10.911105,31.706854,68.469566
8747.0751953,2.118933,5.332050,9.189227,10.833399,31.980198,68.327347
8747.0771484,2.111750,5.334444,9.129370,10.782447,32.146740,68.402840
8747.0791016,2.111750,5.351204,9.083879,10.752289,32.346054,68.464279
8747.0810547,2.097385,5.370358,9.047964,10.728720,32.505432,68.666946
8747.0830078,2.087808,5.384724,9.026416,10.715894,32.612053,68.807297
8747.0849609,2.090202,5.432610,9.014444,10.730442,32.851292,68.955719
8747.0869141,2.078231,5.444581,8.980925,10.706050,32.979599,69.107834
8747.0888672,2.061471,5.470918,8.947405,10.688155,33.161427,69.353325
8747.0908203,2.054288,5.506832,8.870789,10.641249,33.527287,69.542297
8747.0927734,2.015979,5.537958,8.758257,10.556524,33.936844,69.997009
8747.0947266,1.984854,5.554718,8.691217,10.503894,34.164551,70.336792
8747.0966797,1.934574,5.576266,8.547561,10.387402,34.626095,70.866806
8747.0986328,1.865140,5.633729,8.358414,10.250889,35.374626,71.682007
8747.1005859,1.855563,5.645700,8.243488,10.162291,35.788223,71.805939
8747.1025391,1.788523,5.684009,8.042369,10.009318,36.535496,72.533356
8747.1044922,1.733455,5.698374,7.817307,9.827849,37.304672,73.080154
8747.1074219,1.690358,5.703163,7.692805,9.724332,37.712669,73.490723
8747.1093750,1.647261,5.722317,7.477320,9.558698,38.532673,73.940681
8747.1103516,1.580221,5.765414,7.283384,9.422567,39.378441,74.672424
8747.1123047,1.470085,5.772596,7.122968,9.285509,39.905304,75.712410
8747.1152344,1.438959,5.784568,7.072688,9.249580,40.124172,76.030739
8747.1171875,1.395862,5.803722,7.029591,9.222080,40.336468,76.476555
8747.1191406,1.338400,5.815693,6.986494,9.188292,40.503239,77.039841
8747.1210938,1.254600,5.842031,6.943397,9.160464,40.714050,77.879585
8747.1230469,1.221080,5.856396,6.921848,9.148792,40.835854,78.222359
8747.1250000,1.154040,5.849213,6.883540,9.106494,40.896488,78.838982
8747.1269531,1.084607,5.839636,6.842837,9.061024,40.957611,79.478241
8747.1289063,1.043904,5.837242,6.830866,9.045654,40.961136,79.860687
8747.1308594,0.998413,5.834848,6.816500,9.028120,40.972023,80.290039
8747.1328125,0.964893,5.803722,6.802135,8.993511,40.857582,80.560677
8747.1347656,0.955316,5.786962,6.790164,8.972618,40.820168,80.626114
8747.1367188,0.938556,5.748654,6.785375,8.942551,40.643764,80.727402
8747.1386719,0.926584,5.691191,6.794952,8.911767,40.317596,80.752792
8747.1406250,0.921796,5.669643,6.778192,8.884731,40.279167,80.765396
8747.1435547,0.909824,5.688797,6.792558,8.906685,40.302876,80.913483
8747.1445313,0.883487,5.664854,6.794952,8.890585,40.156464,81.135590
8747.1464844,0.873910,5.643306,6.823683,8.897936,39.925121,81.197220
8747.1484375,0.873910,5.660066,6.881146,8.952666,39.770393,81.222878
8747.1513672,0.878699,5.624152,6.919454,8.960025,39.442879,81.120087
8747.1533203,0.897853,5.619363,6.993677,9.016368,39.134682,80.922104
8747.1542969,0.933767,5.657671,7.113390,9.136821,38.872807,80.628136
8747.1572266,0.926584,5.650488,7.194796,9.195198,38.514427,80.687347
8747.1591797,0.897853,5.676826,7.350424,9.330660,38.022301,81.012482
8747.1611328,0.881093,5.695980,7.539571,9.490292,37.396572,81.206787
8747.1630859,0.864333,5.688797,7.637737,9.562662,36.993477,81.360779
8747.1650391,0.859545,5.693585,7.841250,9.728357,36.291126,81.415047
8747.1669922,0.873910,5.674431,8.042369,9.881426,35.522495,81.244751
8747.1689453,0.895459,5.669643,8.150111,9.968500,35.156082,81.024887
8747.1708984,0.960104,5.636123,8.360807,10.128711,34.365223,80.332558
8747.1728516,1.079818,5.581055,8.578687,10.291163,33.529934,79.049759
8747.1748047,1.079818,5.581055,8.578687,10.291163,33.529934,79.049759
8747.1767578,1.173195,5.528380,8.707977,10.381148,32.983646,78.018829
8747.1787109,1.252206,5.514015,8.760652,10.426955,32.839527,77.205414
8747.1806641,1.307274,5.480495,8.779806,10.432152,32.689449,76.583817
8747.1826172,1.410228,5.439792,8.794171,10.436356,32.579220,75.466423
8747.1855469,1.489239,5.425426,8.758257,10.409618,32.715782,74.650787
8747.1875000,1.510787,5.435004,8.727132,10.391562,32.877968,74.465477
8747.1884766,1.568250,5.418244,8.703189,10.371223,32.947731,73.857506
8747.1904297,1.594587,5.408667,8.664881,10.338111,33.054794,73.573395
8747.1933594,1.623318,5.461341,8.621783,10.334242,33.457733,73.446045
8747.1953125,1.642473,5.492466,8.576292,10.315895,33.760609,73.351181
8747.1972656,1.671204,5.497255,8.547561,10.299200,33.908997,73.090363
8747.1982422,1.680781,5.537958,8.506859,10.288860,34.228298,73.116852
8747.2011719,1.652050,5.578660,8.454185,10.262746,34.535595,73.504013
8747.2031250,1.640078,5.604997,8.444607,10.267289,34.666500,73.689995
8747.2050781,1.616135,5.660066,8.451790,10.299562,34.855400,74.064209
8747.2070313,1.594587,5.695980,8.442213,10.308145,35.016708,74.360435
8747.2089844,1.563461,5.710345,8.439818,10.309364,35.049564,74.687981
8747.2109375,1.510787,5.739077,8.413482,10.295929,35.197918,75.251732
8747.2128906,1.453325,5.760625,8.389539,10.280142,35.304546,75.840553
8747.2148438,1.441353,5.770202,8.379962,10.276015,35.364407,75.974945
8747.2167969,1.434171,5.784568,8.336864,10.247993,35.559513,76.075409
8747.2187500,1.436565,5.791751,8.288980,10.213486,35.750187,76.069695
8747.2207031,1.419805,5.784568,8.260248,10.183750,35.794453,76.209541
8747.2226563,1.417411,5.770202,8.226728,10.148071,35.838634,76.198944
8747.2246094,1.400651,5.751048,8.200391,10.113495,35.822262,76.312256
8747.2265625,1.395862,5.739077,8.183631,10.092436,35.819195,76.329910
8747.2294922,1.405439,5.712739,8.159689,10.059382,35.791351,76.178665
8747.2304688,1.391074,5.703163,8.171659,10.061668,35.692734,76.292488
8747.2324219,1.383891,5.700768,8.169266,10.057376,35.682068,76.355103
8747.2353516,1.400651,5.715134,8.181237,10.077560,35.725163,76.229515
8747.2373047,1.410228,5.703163,8.178843,10.070168,35.690002,76.111000
8747.2392578,1.434171,5.705557,8.190814,10.084625,35.687771,75.890236
8747.2412109,1.441353,5.703163,8.188420,10.082351,35.693092,75.816696
8747.2431641,1.448536,5.724711,8.200391,10.105295,35.757801,75.800362
8747.2451172,1.434171,5.722317,8.214757,10.113554,35.683434,75.929916
8747.2470703,1.436565,5.686403,8.250671,10.122869,35.407429,75.821938
8747.2490234,1.443748,5.681614,8.277008,10.142682,35.307976,75.742409
8747.2509766,1.436565,5.686403,8.310528,10.171714,35.212082,75.821938
8747.2529297,1.455719,5.676826,8.348836,10.200418,35.067097,75.617439
8747.2548828,1.458113,5.679220,8.327288,10.184466,35.150166,75.600594
8747.2568359,1.438959,5.662460,8.298556,10.148896,35.146713,75.741661
8747.2587891,1.441353,5.655277,8.255460,10.110009,35.257797,75.701508
8747.2607422,1.438959,5.662460,8.197997,10.066836,35.476181,75.741661
8747.2636719,1.450930,5.655277,8.123775,10.004152,35.704247,75.610435
8747.2646484,1.438959,5.672037,8.092649,9.986670,35.870342,75.764755
8747.2666016,1.419805,5.676826,8.013638,9.922730,36.137501,75.958069
8747.2685547,1.381497,5.705557,7.932232,9.868243,36.504124,76.388832
8747.2714844,1.367131,5.727105,7.886741,9.842229,36.743992,76.574043
8747.2734375,1.314457,5.808511,7.764633,9.785505,37.487782,77.248825
8747.2744141,1.228263,5.849213,7.620977,9.685102,38.105461,78.140892
8747.2763672,1.182772,5.877944,7.539571,9.632980,38.493099,78.622757
8747.2792969,1.087001,5.909070,7.417463,9.545546,39.007813,79.576706
8747.2812500,1.005595,5.952167,7.297750,9.470832,39.596695,80.410652
8747.2832031,0.991230,5.949773,7.240287,9.423592,39.797180,80.541420
8747.2851563,0.986441,5.947379,7.113390,9.324414,40.281422,80.582565
8747.2871094,0.993624,5.925830,6.969734,9.202170,40.764381,80.481377
8747.2890625,0.996018,5.901887,6.895512,9.130849,40.958160,80.420868
8747.2910156,0.972076,5.877944,6.785375,9.029755,41.284195,80.609596
8747.2929688,0.979258,5.865973,6.727912,8.979609,41.475124,80.522507
8747.2949219,0.984047,5.851608,6.706364,8.954607,41.502323,80.454063
8747.2968750,0.967287,5.861185,6.665661,8.928616,41.707565,80.628792
8747.2988281,0.957710,5.863579,6.651295,8.918436,41.772858,80.723679
8747.3007813,0.955316,5.887522,6.629747,8.917908,41.976471,80.783447
8747.3027344,0.909824,5.921041,6.639324,8.942435,42.059334,81.264282
8747.3046875,0.888276,5.949773,6.636930,8.957548,42.189167,81.508698
8747.3076172,0.823631,5.961744,6.641718,8.962878,42.181183,82.134232
8747.3085938,0.802082,6.004841,6.668056,9.009130,42.256294,82.391891
8747.3105469,0.790111,6.028784,6.701575,9.048846,42.217449,82.533577
8747.3134766,0.799688,6.023995,6.749461,9.082028,41.998127,82.438179
8747.3154297,0.833208,6.043149,6.778192,9.119088,41.986961,82.149757
8747.3173828,0.854756,6.035967,6.787769,9.123449,41.927444,81.939911
8747.3183594,0.895459,6.023995,6.840443,9.158713,41.679321,81.544975
8747.3212891,0.943344,6.009630,6.878752,9.182743,41.487911,81.078957
8747.3232422,0.945739,6.002447,6.919454,9.208835,41.288811,81.046150
8747.3251953,0.984047,6.004841,6.950580,9.237804,41.200775,80.693344
8747.3271484,1.010384,6.016813,7.029591,9.307957,40.955070,80.467445
8747.3291016,1.019961,6.014418,7.063111,9.332796,40.816624,80.375008
8747.3310547,1.017567,6.007236,7.122968,9.373313,40.542854,80.385918
8747.3330078,1.022355,6.009630,7.156487,9.400861,40.424709,80.345299
8747.3349609,1.024750,6.000052,7.201979,9.429700,40.203659,80.307961
8747.3369141,1.043904,6.004841,7.237893,9.462291,40.100151,80.138046
8747.3388672,1.043904,6.014418,7.259441,9.484854,40.059902,80.153442
8747.3408203,1.082212,6.028784,7.302538,9.531238,39.988899,79.823357
8747.3427734,1.063058,6.021601,7.360001,9.568667,39.719940,79.988121
8747.3447266,1.067847,6.019207,7.369578,9.575063,39.676300,79.940025
8747.3466797,1.101366,6.021601,7.400703,9.604327,39.595863,79.635025
8747.3496094,1.118126,6.012024,7.412675,9.609495,39.521065,79.464409
8747.3515625,1.108549,6.021601,7.427041,9.625461,39.501884,79.568901
8747.3525391,1.103761,6.028784,7.467743,9.660834,39.376709,79.625084
8747.3544922,1.113338,6.026390,7.450983,9.647489,39.436993,79.532982
8747.3574219,1.098972,6.031178,7.455772,9.652533,39.428646,79.673141
8747.3593750,1.108549,6.031178,7.484503,9.675835,39.328472,79.585106
8747.3613281,1.108549,6.047938,7.472532,9.677044,39.448898,79.613335
8747.3632813,1.122915,6.021601,7.472532,9.662264,39.342266,79.436752
8747.3652344,1.132492,6.045544,7.450983,9.661692,39.539288,79.389938
8747.3671875,1.127703,6.057515,7.441406,9.661249,39.625244,79.454201
8747.3691406,1.130098,6.057515,7.448589,9.667062,39.600098,79.432312
8747.3710938,1.156435,6.050333,7.434223,9.654613,39.644516,79.179237
8747.3730469,1.168406,6.052727,7.441406,9.663084,39.638382,79.074127
8747.3750000,1.173195,6.055121,7.412675,9.643061,39.762203,79.034668
8747.3769531,1.177983,6.055121,7.386338,9.623415,39.866673,78.991005
8747.3789063,1.177983,6.057515,7.386338,9.624922,39.877411,78.995247
8747.3808594,1.180377,6.086246,7.371972,9.632324,40.063034,79.024216
8747.3828125,1.182772,6.083852,7.355212,9.618282,40.118656,78.998268
8747.3847656,1.170800,6.098218,7.340847,9.614940,40.227749,79.131996
8747.3867188,1.170800,6.069487,7.321692,9.582099,40.172913,79.081779
8747.3886719,1.144463,6.086246,7.283384,9.560328,40.373844,79.350410
8747.3916016,1.127703,6.083852,7.266624,9.544045,40.414192,79.498833
8747.3935547,1.103761,6.079064,7.292961,9.558273,40.270626,79.709053
8747.3955078,1.103761,6.083852,7.328875,9.588741,40.153389,79.716980
8747.3964844,1.079818,6.083852,7.360001,9.609833,40.014454,79.935432
8747.3994141,1.082212,6.067092,7.422252,9.647311,39.703579,79.886284
8747.4013672,1.091789,6.076670,7.470138,9.691278,39.573292,79.814392
8747.4033203,1.091789,6.074275,7.494080,9.708247,39.472546,79.810463
8747.4052734,1.082212,6.047938,7.515629,9.707390,39.265881,79.854919
8747.4072266,1.091789,6.045544,7.525206,9.714388,39.227108,79.763062
8747.4091797,1.098972,6.033573,7.549149,9.726324,39.090008,79.677147
8747.4111328,1.108549,6.026390,7.544360,9.719239,39.083370,79.577011
8747.4130859,1.089395,6.035967,7.520417,9.704451,39.199936,79.769173
8747.4150391,1.075029,6.016813,7.506052,9.679800,39.155552,79.869804
8747.4169922,1.039115,6.016813,7.448589,9.631370,39.342735,80.201561
8747.4189453,1.043904,6.031178,7.419858,9.618687,39.520203,80.180275
8747.4208984,1.055875,6.038361,7.350424,9.571072,39.826859,80.081467
8747.4228516,1.053481,6.038361,7.309721,9.539583,39.981529,80.103516
8747.4248047,1.058270,6.050333,7.283384,9.527546,40.141438,80.078705
8747.4277344,1.034327,6.067092,7.249864,9.509994,40.328934,80.325150
8747.4287109,1.019961,6.091035,7.190007,9.478251,40.660866,80.493858
8747.4306641,1.003201,6.081458,7.178036,9.461223,40.652077,80.632813
8747.4326172,0.976864,6.076670,7.144516,9.429968,40.743462,80.867470
8747.4355469,0.960104,6.083852,7.132545,9.423813,40.811493,81.032005
8747.4375000,0.960104,6.107795,7.106208,9.419403,41.025082,81.066589
8747.4384766,0.950527,6.105401,7.113390,9.422300,40.978771,81.150871
8747.4414063,0.938556,6.122161,7.103813,9.424749,41.084583,81.284149
8747.4433594,0.933767,6.117372,7.115785,9.430194,41.011787,81.321251
8747.4453125,0.945739,6.107795,7.103813,9.416142,41.024479,81.198151
8747.4472656,0.933767,6.122161,7.115785,9.433301,41.033485,81.327942
8747.4492188,0.972076,6.093430,7.106208,9.411324,40.968517,80.936066
8747.4511719,0.991230,6.122161,7.125362,9.446384,41.036179,80.803139
8747.4531250,0.998413,6.117372,7.139728,9.454881,40.962681,80.730515
8747.4550781,1.027144,6.107795,7.166065,9.471678,40.836536,80.453926
8747.4570313,1.051087,6.093430,7.190007,9.483189,40.695587,80.213066
8747.4589844,1.055875,6.091035,7.194796,9.485813,40.669655,80.165558
8747.4609375,1.091789,6.098218,7.235498,9.525372,40.570812,79.849640
8747.4628906,1.103761,6.079064,7.280990,9.549142,40.317055,79.709053
8747.4648438,1.110944,6.086246,7.290567,9.561849,40.318081,79.655487
8747.4667969,1.168406,6.093430,7.319298,9.595164,40.287350,79.145370
8747.4697266,1.182772,6.071881,7.331269,9.592402,40.157127,78.977112
8747.4716797,1.187560,6.069487,7.340847,9.598802,40.113731,78.929321
8747.4726563,1.240234,6.083852,7.405492,9.663992,39.977448,78.477753
8747.4746094,1.264177,6.071881,7.415069,9.666909,39.909672,78.238930
8747.4775391,1.278543,6.074275,7.417463,9.672137,39.924587,78.113617
8747.4794922,1.300091,6.081458,7.446195,9.701556,39.867775,77.932976
8747.4814453,1.316851,6.091035,7.450983,9.713493,39.908005,77.800697
8747.4824219,1.347977,6.100612,7.482109,9.747639,39.862785,77.540260
8747.4853516,1.386285,6.107795,7.470138,9.748328,39.977272,77.212242
8747.4873047,1.400651,6.093430,7.484503,9.752410,39.874405,77.054718
8747.4892578,1.407834,6.114978,7.498868,9.777933,39.922112,77.034882
8747.4912109,1.393468,6.107795,7.532389,9.797132,39.750511,77.148178
8747.4931641,1.393468,6.114978,7.515629,9.788737,39.844753,77.162773
8747.4951172,1.374314,6.103006,7.503657,9.769355,39.818111,77.309456
8747.4970703,1.355160,6.114978,7.486897,9.761304,39.914955,77.504456
8747.4990234,1.338400,6.119766,7.494080,9.767502,39.892746,77.663589
8747.5009766,1.300091,6.117372,7.496474,9.762664,39.836838,78.001762
8747.5029297,1.280937,6.112584,7.498868,9.758970,39.788879,78.164513
8747.5048828,1.249811,6.134132,7.525206,9.788683,39.756805,78.483780
8747.5068359,1.211503,6.148498,7.546754,9.809448,39.705765,78.853203
8747.5087891,1.175589,6.122161,7.589851,9.821848,39.398350,79.130264
8747.5107422,1.166012,6.124555,7.606611,9.835156,39.338871,79.220848
8747.5136719,1.163618,6.122161,7.656891,9.872327,39.141327,79.238358
8747.5156250,1.139675,6.131738,7.676045,9.890335,39.093697,79.470871
8747.5166016,1.142069,6.117372,7.683228,9.887293,39.005909,79.425034
8747.5195313,1.137281,6.103006,7.685622,9.879721,38.929565,79.444145
8747.5214844,1.137281,6.071881,7.709565,9.879197,38.704281,79.391258
8747.5234375,1.139675,6.067092,7.695199,9.865321,38.737118,79.361237
8747.5253906,1.127703,6.023995,7.699988,9.841243,38.517288,79.396843
8747.5273438,1.139675,6.031178,7.709565,9.854509,38.524792,79.299339
8747.5292969,1.166012,6.045544,7.728719,9.881360,38.542027,79.083336
8747.5312500,1.201926,6.016813,7.733508,9.871869,38.428131,78.703224
8747.5332031,1.204320,6.014418,7.721536,9.861325,38.462811,78.676910
8747.5351563,1.216292,6.028784,7.726325,9.875307,38.520229,78.593834
8747.5371094,1.225869,6.002447,7.711959,9.849185,38.463478,78.457321
8747.5390625,1.237840,6.007236,7.728719,9.866724,38.435207,78.356705
8747.5410156,1.266571,6.004841,7.747873,9.883920,38.382168,78.089470
8747.5429688,1.295303,6.004841,7.762239,9.898903,38.357735,77.827255
8747.5449219,1.290514,6.009630,7.781393,9.916207,38.305706,77.880302
8747.5478516,1.319245,6.000052,7.807730,9.934873,38.196812,77.599564
8747.5488281,1.350371,6.014418,7.812519,9.951491,38.273762,77.345673
8747.5507813,1.364737,6.028784,7.817307,9.965894,38.334221,77.244919
8747.5527344,1.374314,6.047938,7.819702,9.980682,38.419346,77.197693
8747.5556641,1.379102,6.038361,7.836462,9.988687,38.322426,77.134872
8747.5576172,1.391074,6.076670,7.829278,10.007927,38.527641,77.105995
8747.5595703,1.412622,6.062304,7.807730,9.985373,38.563599,76.883148
8747.5605469,1.407834,6.083852,7.783787,9.979108,38.738663,76.970802
8747.5634766,1.429382,6.091035,7.752662,9.962309,38.903999,76.793381
8747.5654297,1.446142,6.126949,7.721536,9.962578,39.190067,76.719551
8747.5673828,1.467690,6.124555,7.692805,9.942009,39.306564,76.523750
8747.5693359,1.448536,6.160469,7.628160,9.911531,39.679798,76.768166
8747.5712891,1.453325,6.160469,7.575486,9.871754,39.879906,76.725975
8747.5732422,1.450930,6.167652,7.551543,9.857532,39.997871,76.761963
8747.5751953,1.465296,6.179623,7.508446,9.834206,40.226002,76.660538
8747.5771484,1.467690,6.210749,7.477320,9.830454,40.480392,76.704094
8747.5791016,1.460508,6.208354,7.465349,9.818767,40.508087,76.761940
8747.5810547,1.436565,6.234692,7.436617,9.810116,40.706879,77.024666
8747.5830078,1.415016,6.273000,7.465349,9.853133,40.741447,77.288399
8747.5849609,1.407834,6.265817,7.460560,9.843903,40.721775,77.336807
8747.5869141,1.400651,6.263423,7.484503,9.859517,40.613800,77.394684
8747.5888672,1.393468,6.265817,7.484503,9.860021,40.617207,77.461922
8747.5917969,1.379102,6.268211,7.458166,9.839544,40.713665,77.591743
8747.5927734,1.343188,6.277789,7.427041,9.817114,40.839874,77.923149
8747.5947266,1.343188,6.277789,7.427041,9.817114,40.839874,77.923149
8747.5976563,1.312063,6.263423,7.424646,9.801906,40.758362,78.168755
8747.5996094,1.314457,6.258635,7.424646,9.799168,40.739788,78.138962
8747.6015625,1.302485,6.253846,7.398309,9.774560,40.808830,78.235214
8747.6035156,1.295303,6.227509,7.386338,9.747701,40.733597,78.250183
8747.6054688,1.290514,6.217932,7.391126,9.744580,40.669106,78.274887
8747.6074219,1.264177,6.203566,7.400703,9.739240,40.545929,78.481842
8747.6093750,1.256994,6.184412,7.405492,9.729763,40.437195,78.511017
8747.6113281,1.259389,6.182017,7.395915,9.721263,40.465424,78.485382
8747.6132813,1.261783,6.174835,7.412675,9.729770,40.371983,78.451019
8747.6152344,1.221080,6.146103,7.407886,9.702701,40.227421,78.763054
8747.6171875,1.218686,6.141315,7.412675,9.703025,40.185883,78.776009
8747.6191406,1.211503,6.143709,7.417463,9.707299,40.171951,78.844734
8747.6210938,1.218686,6.146103,7.429435,9.718863,40.143284,78.784531
8747.6230469,1.199532,6.136526,7.443800,9.721419,40.029686,78.939629
8747.6250000,1.209109,6.141315,7.448589,9.729294,40.041054,78.862000
8747.6269531,1.249811,6.129344,7.455772,9.732390,39.996994,78.475029
8747.6289063,1.245023,6.110189,7.482109,9.739941,39.808521,78.482979
8747.6308594,1.261783,6.083852,7.498868,9.738500,39.644047,78.283043
8747.6337891,1.297697,6.086246,7.513234,9.755773,39.634247,77.963745
8747.6357422,1.314457,6.093430,7.537177,9.780936,39.592316,77.826859
8747.6367188,1.369525,6.095824,7.539571,9.791823,39.647327,77.337822
8747.6386719,1.419805,6.105401,7.570697,9.828897,39.623756,76.908600
8747.6416016,1.431776,6.107795,7.563514,9.826591,39.673161,76.807060
8747.6435547,1.460508,6.134132,7.597034,9.872972,39.692970,76.607498
8747.6455078,1.484450,6.150892,7.613794,9.899844,39.728458,76.431747
8747.6474609,1.496422,6.155681,7.637737,9.923039,39.673286,76.336655
8747.6494141,1.503605,6.150892,7.647314,9.928530,39.624889,76.263268
8747.6513672,1.537124,6.179623,7.671257,9.969888,39.696136,76.031677
8747.6533203,1.546702,6.191595,7.692805,9.995367,39.678692,75.974182
8747.6552734,1.546702,6.198778,7.704776,10.009031,39.665646,75.989792
8747.6572266,1.558673,6.182017,7.716748,10.009745,39.563103,75.848946
8747.6591797,1.551490,6.184412,7.728719,10.019341,39.522026,75.916794
8747.6611328,1.537124,6.203566,7.740690,10.038191,39.545063,76.083488
8747.6630859,1.532336,6.201172,7.735902,10.032286,39.547173,76.120018
8747.6650391,1.529942,6.198778,7.716748,10.015676,39.604153,76.135719
8747.6669922,1.532336,6.201172,7.707170,10.010148,39.651882,76.120018
8747.6689453,1.515576,6.182017,7.699988,9.990201,39.578350,76.225113
8747.6708984,1.462902,6.196383,7.697594,9.989404,39.594368,76.716301
8747.6728516,1.407834,6.189200,7.702382,9.980725,39.490891,77.185196
8747.6757813,1.393468,6.182017,7.716748,9.985353,39.393402,77.297440
8747.6777344,1.336005,6.167652,7.719142,9.970456,39.267303,77.777710
8747.6796875,1.285726,6.174835,7.695199,9.949762,39.339325,78.237923
8747.6806641,1.276148,6.179623,7.697594,9.953354,39.342804,78.331917
8747.6835938,1.233052,6.186806,7.716748,9.967205,39.266193,78.728447
8747.6855469,1.175589,6.177229,7.702382,9.943181,39.227631,79.224884
8747.6875000,1.132492,6.167652,7.707170,9.935942,39.132732,79.595360
8747.6894531,1.022355,6.196383,7.714354,9.947443,39.148598,80.631042
8747.6914063,0.928979,6.227509,7.790970,10.017190,38.944054,81.515556
8747.6933594,0.873910,6.232297,7.829278,10.045041,38.792747,82.017868
8747.6953125,0.818842,6.232297,7.891530,10.089017,38.538456,82.514961
8747.6972656,0.794899,6.208354,7.908290,10.085464,38.359943,82.703720
8747.6992188,0.782928,6.177229,7.975329,10.118153,37.980530,82.776604
